(2, 3, 4, 7, 13, 14, 15, 25, 31)
(2, 3, 4, 7, 13, 14, 15, 26, 33)
(2, 3, 4, 7, 13, 14, 15, 30, 33)
(2, 3, 4, 7, 13, 14, 15, 31, 33)
(2, 3, 4, 7, 13, 15, 16, 20, 28)
(2, 3, 4, 7, 13, 15, 16, 21, 28)
(2, 3, 4, 7, 13, 15, 16, 25, 28)
(2, 3, 4, 7, 13, 15, 16, 28, 33)
(2, 3, 4, 7, 13, 15, 17, 20, 28)
(2, 3, 4, 7, 13, 15, 17, 21, 28)
(2, 3, 4, 7, 13, 15, 17, 25, 28)
(2, 3, 4, 7, 13, 15, 17, 28, 33)
(2, 3, 4, 7, 13, 15, 18, 20, 28)
(2, 3, 4, 7, 13, 15, 18, 21, 28)
(2, 3, 4, 7, 13, 15, 18, 25, 28)
(2, 3, 4, 7, 13, 15, 18, 28, 33)
(2, 3, 4, 7, 13, 15, 19, 20, 28)
(2, 3, 4, 7, 13, 15, 19, 21, 28)
(2, 3, 4, 7, 13, 15, 19, 25, 28)
(2, 3, 4, 7, 13, 15, 19, 28, 33)
(2, 3, 4, 7, 13, 15, 20, 26, 28)
(2, 3, 4, 7, 13, 15, 20, 28, 30)
(2, 3, 4, 7, 13, 15, 20, 28, 31)
(2, 3, 4, 7, 13, 15, 21, 26, 28)
(2, 3, 4, 7, 13, 15, 21, 28, 30)
(2, 3, 4, 7, 13, 15, 21, 28, 31)
(2, 3, 4, 7, 13, 15, 25, 26, 28)
(2, 3, 4, 7, 13, 15, 25, 28, 30)
(2, 3, 4, 7, 13, 15, 25, 28, 31)
(2, 3, 4, 7, 13, 15, 26, 28, 33)
(2, 3, 4, 7, 13, 15, 28, 30, 33)
(2, 3, 4, 7, 13, 15, 28, 31, 33)
(2, 3, 4, 7, 14, 15, 16, 20, 28)
(2, 3, 4, 7, 14, 15, 16, 21, 28)
(2, 3, 4, 7, 14, 15, 16, 25, 28)
(2, 3, 4, 7, 14, 15, 16, 28, 33)
(2, 3, 4, 7, 14, 15, 17, 20, 28)
(2, 3, 4, 7, 14, 15, 17, 21, 28)
(2, 3, 4, 7, 14, 15, 17, 25, 28)
(2, 3, 4, 7, 14, 15, 17, 28, 33)
(2, 3, 4, 7, 14, 15, 18, 20, 28)
(2, 3, 4, 7, 14, 15, 18, 21, 28)
(2, 3, 4, 7, 14, 15, 18, 25, 28)
(2, 3, 4, 7, 14, 15, 18, 28, 33)
(2, 3, 4, 7, 14, 15, 19, 20, 28)
(2, 3, 4, 7, 14, 15, 19, 21, 28)
(2, 3, 4, 7, 14, 15, 19, 25, 28)
(2, 3, 4, 7, 14, 15, 19, 28, 33)
(2, 3, 4, 7, 14, 15, 20, 26, 28)
(2, 3, 4, 7, 14, 15, 20, 28, 30)
(2, 3, 4, 7, 14, 15, 20, 28, 31)
(2, 3, 4, 7, 14, 15, 21, 26, 28)
(2, 3, 4, 7, 14, 15, 21, 28, 30)
(2, 3, 4, 7, 14, 15, 21, 28, 31)
(2, 3, 4, 7, 14, 15, 25, 26, 28)
(2, 3, 4, 7, 14, 15, 25, 28, 30)
(2, 3, 4, 7, 14, 15, 25, 28, 31)
(2, 3, 4, 7, 14, 15, 26, 28, 33)
(2, 3, 4, 7, 14, 15, 28, 30, 33)
(2, 3, 4, 7, 14, 15, 28, 31, 33)
(2, 3, 4, 8, 10, 11, 13, 14, 21)
(2, 3, 4, 8, 10, 11, 13, 14, 25)
(2, 3, 4, 8, 10, 11, 13, 14, 33)
(2, 3, 4, 8, 10, 11, 13, 21, 28)
(2, 3, 4, 8, 10, 11, 13, 25, 28)
(2, 3, 4, 8, 10, 11, 13, 28, 33)
(2, 3, 4, 8, 10, 11, 14, 21, 28)
(2, 3, 4, 8, 10, 11, 14, 25, 28)
(2, 3, 4, 8, 10, 11, 14, 28, 33)
(2, 3, 4, 8, 10, 13, 14, 15, 21)
(2, 3, 4, 8, 10, 13, 14, 15, 25)
(2, 3, 4, 8, 10, 13, 14, 15, 33)
(2, 3, 4, 8, 10, 13, 15, 21, 28)
(2, 3, 4, 8, 10, 13, 15, 25, 28)
(2, 3, 4, 8, 10, 13, 15, 28, 33)
(2, 3, 4, 8, 10, 14, 15, 21, 28)
(2, 3, 4, 8, 10, 14, 15, 25, 28)
(2, 3, 4, 8, 10, 14, 15, 28, 33)
(2, 3, 4, 8, 11, 13, 14, 20, 21)
(2, 3, 4, 8, 11, 13, 14, 21, 25)
(2, 3, 4, 8, 11, 13, 14, 25, 33)
(2, 3, 4, 8, 11, 13, 20, 21, 28)
(2, 3, 4, 8, 11, 13, 21, 25, 28)
(2, 3, 4, 8, 11, 13, 25, 28, 33)
(2, 3, 4, 8, 11, 14, 20, 21, 28)
(2, 3, 4, 8, 11, 14, 21, 25, 28)
(2, 3, 4, 8, 11, 14, 25, 28, 33)
(2, 3, 4, 8, 13, 14, 15, 20, 21)
(2, 3, 4, 8, 13, 14, 15, 21, 25)
(2, 3, 4, 8, 13, 14, 15, 25, 33)
(2, 3, 4, 8, 13, 15, 20, 21, 28)
(2, 3, 4, 8, 13, 15, 21, 25, 28)
(2, 3, 4, 8, 13, 15, 25, 28, 33)
(2, 3, 4, 8, 14, 15, 20, 21, 28)
(2, 3, 4, 8, 14, 15, 21, 25, 28)
(2, 3, 4, 8, 14, 15, 25, 28, 33)
(2, 3, 4, 9, 10, 11, 13, 14, 21)
(2, 3, 4, 9, 10, 11, 13, 14, 25)
(2, 3, 4, 9, 10, 11, 13, 14, 33)
(2, 3, 4, 9, 10, 11, 13, 21, 28)
(2, 3, 4, 9, 10, 11, 13, 25, 28)
(2, 3, 4, 9, 10, 11, 13, 28, 33)
(2, 3, 4, 9, 10, 11, 14, 21, 28)
(2, 3, 4, 9, 10, 11, 14, 25, 28)
(2, 3, 4, 9, 10, 11, 14, 28, 33)
(2, 3, 4, 9, 10, 13, 14, 15, 21)
(2, 3, 4, 9, 10, 13, 14, 15, 25)
(2, 3, 4, 9, 10, 13, 14, 15, 33)
(2, 3, 4, 9, 10, 13, 15, 21, 28)
(2, 3, 4, 9, 10, 13, 15, 25, 28)
(2, 3, 4, 9, 10, 13, 15, 28, 33)
(2, 3, 4, 9, 10, 14, 15, 21, 28)
(2, 3, 4, 9, 10, 14, 15, 25, 28)
(2, 3, 4, 9, 10, 14, 15, 28, 33)
(2, 3, 4, 9, 11, 13, 14, 20, 21)
(2, 3, 4, 9, 11, 13, 14, 21, 25)
(2, 3, 4, 9, 11, 13, 14, 25, 33)
(2, 3, 4, 9, 11, 13, 20, 21, 28)
(2, 3, 4, 9, 11, 13, 21, 25, 28)
(2, 3, 4, 9, 11, 13, 25, 28, 33)
(2, 3, 4, 9, 11, 14, 20, 21, 28)
(2, 3, 4, 9, 11, 14, 21, 25, 28)
(2, 3, 4, 9, 11, 14, 25, 28, 33)
(2, 3, 4, 9, 13, 14, 15, 20, 21)
(2, 3, 4, 9, 13, 14, 15, 21, 25)
(2, 3, 4, 9, 13, 14, 15, 25, 33)
(2, 3, 4, 9, 13, 15, 20, 21, 28)
(2, 3, 4, 9, 13, 15, 21, 25, 28)
(2, 3, 4, 9, 13, 15, 25, 28, 33)
(2, 3, 4, 9, 14, 15, 20, 21, 28)
(2, 3, 4, 9, 14, 15, 21, 25, 28)
(2, 3, 4, 9, 14, 15, 25, 28, 33)
(2, 3, 4, 10, 11, 12, 13, 14, 21)
(2, 3, 4, 10, 11, 12, 13, 14, 25)
(2, 3, 4, 10, 11, 12, 13, 14, 33)
(2, 3, 4, 10, 11, 12, 13, 21, 28)
(2, 3, 4, 10, 11, 12, 13, 25, 28)
(2, 3, 4, 10, 11, 12, 13, 28, 33)
(2, 3, 4, 10, 11, 12, 14, 21, 28)
(2, 3, 4, 10, 11, 12, 14, 25, 28)
(2, 3, 4, 10, 11, 12, 14, 28, 33)
(2, 3, 4, 10, 11, 13, 14, 16, 21)
(2, 3, 4, 10, 11, 13, 14, 16, 25)
(2, 3, 4, 10, 11, 13, 14, 16, 33)
(2, 3, 4, 10, 11, 13, 14, 17, 21)
(2, 3, 4, 10, 11, 13, 14, 17, 25)
(2, 3, 4, 10, 11, 13, 14, 17, 33)
(2, 3, 4, 10, 11, 13, 14, 18, 21)
(2, 3, 4, 10, 11, 13, 14, 18, 25)
(2, 3, 4, 10, 11, 13, 14, 18, 33)
(2, 3, 4, 10, 11, 13, 14, 19, 21)
(2, 3, 4, 10, 11, 13, 14, 19, 25)
(2, 3, 4, 10, 11, 13, 14, 19, 33)
(2, 3, 4, 10, 11, 13, 14, 21, 26)
(2, 3, 4, 10, 11, 13, 14, 21, 30)
(2, 3, 4, 10, 11, 13, 14, 21, 31)
(2, 3, 4, 10, 11, 13, 14, 25, 26)
(2, 3, 4, 10, 11, 13, 14, 25, 30)
(2, 3, 4, 10, 11, 13, 14, 25, 31)
(2, 3, 4, 10, 11, 13, 14, 26, 33)
(2, 3, 4, 10, 11, 13, 14, 30, 33)
(2, 3, 4, 10, 11, 13, 14, 31, 33)
(2, 3, 4, 10, 11, 13, 16, 21, 28)
(2, 3, 4, 10, 11, 13, 16, 25, 28)
(2, 3, 4, 10, 11, 13, 16, 28, 33)
(2, 3, 4, 10, 11, 13, 17, 21, 28)
(2, 3, 4, 10, 11, 13, 17, 25, 28)
(2, 3, 4, 10, 11, 13, 17, 28, 33)
(2, 3, 4, 10, 11, 13, 18, 21, 28)
(2, 3, 4, 10, 11, 13, 18, 25, 28)
(2, 3, 4, 10, 11, 13, 18, 28, 33)
(2, 3, 4, 10, 11, 13, 19, 21, 28)
(2, 3, 4, 10, 11, 13, 19, 25, 28)
(2, 3, 4, 10, 11, 13, 19, 28, 33)
(2, 3, 4, 10, 11, 13, 21, 26, 28)
(2, 3, 4, 10, 11, 13, 21, 28, 30)
(2, 3, 4, 10, 11, 13, 21, 28, 31)
(2, 3, 4, 10, 11, 13, 25, 26, 28)
(2, 3, 4, 10, 11, 13, 25, 28, 30)
(2, 3, 4, 10, 11, 13, 25, 28, 31)
(2, 3, 4, 10, 11, 13, 26, 28, 33)
(2, 3, 4, 10, 11, 13, 28, 30, 33)
(2, 3, 4, 10, 11, 13, 28, 31, 33)
(2, 3, 4, 10, 11, 14, 16, 21, 28)
(2, 3, 4, 10, 11, 14, 16, 25, 28)
(2, 3, 4, 10, 11, 14, 16, 28, 33)
(2, 3, 4, 10, 11, 14, 17, 21, 28)
(2, 3, 4, 10, 11, 14, 17, 25, 28)
(2, 3, 4, 10, 11, 14, 17, 28, 33)
(2, 3, 4, 10, 11, 14, 18, 21, 28)
(2, 3, 4, 10, 11, 14, 18, 25, 28)
(2, 3, 4, 10, 11, 14, 18, 28, 33)
(2, 3, 4, 10, 11, 14, 19, 21, 28)
(2, 3, 4, 10, 11, 14, 19, 25, 28)
(2, 3, 4, 10, 11, 14, 19, 28, 33)
(2, 3, 4, 10, 11, 14, 21, 26, 28)
(2, 3, 4, 10, 11, 14, 21, 28, 30)
(2, 3, 4, 10, 11, 14, 21, 28, 31)
(2, 3, 4, 10, 11, 14, 25, 26, 28)
(2, 3, 4, 10, 11, 14, 25, 28, 30)
(2, 3, 4, 10, 11, 14, 25, 28, 31)
(2, 3, 4, 10, 11, 14, 26, 28, 33)
(2, 3, 4, 10, 11, 14, 28, 30, 33)
(2, 3, 4, 10, 11, 14, 28, 31, 33)
(2, 3, 4, 10, 12, 13, 14, 15, 21)
(2, 3, 4, 10, 12, 13, 14, 15, 25)
(2, 3, 4, 10, 12, 13, 14, 15, 33)
(2, 3, 4, 10, 12, 13, 15, 21, 28)
(2, 3, 4, 10, 12, 13, 15, 25, 28)
(2, 3, 4, 10, 12, 13, 15, 28, 33)
(2, 3, 4, 10, 12, 14, 15, 21, 28)
(2, 3, 4, 10, 12, 14, 15, 25, 28)
(2, 3, 4, 10, 12, 14, 15, 28, 33)
(2, 3, 4, 10, 13, 14, 15, 16, 21)
(2, 3, 4, 10, 13, 14, 15, 16, 25)
(2, 3, 4, 10, 13, 14, 15, 16, 33)
(2, 3, 4, 10, 13, 14, 15, 17, 21)
(2, 3, 4, 10, 13, 14, 15, 17, 25)
(2, 3, 4, 10, 13, 14, 15, 17, 33)
(2, 3, 4, 10, 13, 14, 15, 18, 21)
(2, 3, 4, 10, 13, 14, 15, 18, 25)
(2, 3, 4, 10, 13, 14, 15, 18, 33)
(2, 3, 4, 10, 13, 14, 15, 19, 21)
(2, 3, 4, 10, 13, 14, 15, 19, 25)
(2, 3, 4, 10, 13, 14, 15, 19, 33)
(2, 3, 4, 10, 13, 14, 15, 21, 26)
(2, 3, 4, 10, 13, 14, 15, 21, 30)
(2, 3, 4, 10, 13, 14, 15, 21, 31)
(2, 3, 4, 10, 13, 14, 15, 25, 26)
(2, 3, 4, 10, 13, 14, 15, 25, 30)
(2, 3, 4, 10, 13, 14, 15, 25, 31)
(2, 3, 4, 10, 13, 14, 15, 26, 33)
(2, 3, 4, 10, 13, 14, 15, 30, 33)
(2, 3, 4, 10, 13, 14, 15, 31, 33)
(2, 3, 4, 10, 13, 15, 16, 21, 28)
(2, 3, 4, 10, 13, 15, 16, 25, 28)
(2, 3, 4, 10, 13, 15, 16, 28, 33)
(2, 3, 4, 10, 13, 15, 17, 21, 28)
(2, 3, 4, 10, 13, 15, 17, 25, 28)
(2, 3, 4, 10, 13, 15, 17, 28, 33)
(2, 3, 4, 10, 13, 15, 18, 21, 28)
(2, 3, 4, 10, 13, 15, 18, 25, 28)
(2, 3, 4, 10, 13, 15, 18, 28, 33)
(2, 3, 4, 10, 13, 15, 19, 21, 28)
(2, 3, 4, 10, 13, 15, 19, 25, 28)
(2, 3, 4, 10, 13, 15, 19, 28, 33)
(2, 3, 4, 10, 13, 15, 21, 26, 28)
(2, 3, 4, 10, 13, 15, 21, 28, 30)
(2, 3, 4, 10, 13, 15, 21, 28, 31)
(2, 3, 4, 10, 13, 15, 25, 26, 28)
(2, 3, 4, 10, 13, 15, 25, 28, 30)
(2, 3, 4, 10, 13, 15, 25, 28, 31)
(2, 3, 4, 10, 13, 15, 26, 28, 33)
(2, 3, 4, 10, 13, 15, 28, 30, 33)
(2, 3, 4, 10, 13, 15, 28, 31, 33)
(2, 3, 4, 10, 14, 15, 16, 21, 28)
(2, 3, 4, 10, 14, 15, 16, 25, 28)
(2, 3, 4, 10, 14, 15, 16, 28, 33)
(2, 3, 4, 10, 14, 15, 17, 21, 28)
(2, 3, 4, 10, 14, 15, 17, 25, 28)
(2, 3, 4, 10, 14, 15, 17, 28, 33)
(2, 3, 4, 10, 14, 15, 18, 21, 28)
(2, 3, 4, 10, 14, 15, 18, 25, 28)
(2, 3, 4, 10, 14, 15, 18, 28, 33)
(2, 3, 4, 10, 14, 15, 19, 21, 28)
(2, 3, 4, 10, 14, 15, 19, 25, 28)
(2, 3, 4, 10, 14, 15, 19, 28, 33)
(2, 3, 4, 10, 14, 15, 21, 26, 28)
(2, 3, 4, 10, 14, 15, 21, 28, 30)
(2, 3, 4, 10, 14, 15, 21, 28, 31)
(2, 3, 4, 10, 14, 15, 25, 26, 28)
(2, 3, 4, 10, 14, 15, 25, 28, 30)
(2, 3, 4, 10, 14, 15, 25, 28, 31)
(2, 3, 4, 10, 14, 15, 26, 28, 33)
(2, 3, 4, 10, 14, 15, 28, 30, 33)
(2, 3, 4, 10, 14, 15, 28, 31, 33)
(2, 3, 4, 11, 12, 13, 14, 20, 21)
(2, 3, 4, 11, 12, 13, 14, 21, 25)
(2, 3, 4, 11, 12, 13, 14, 25, 33)
(2, 3, 4, 11, 12, 13, 20, 21, 28)
(2, 3, 4, 11, 12, 13, 21, 25, 28)
(2, 3, 4, 11, 12, 13, 25, 28, 33)
(2, 3, 4, 11, 12, 14, 20, 21, 28)
(2, 3, 4, 11, 12, 14, 21, 25, 28)
(2, 3, 4, 11, 12, 14, 25, 28, 33)
(2, 3, 4, 11, 13, 14, 16, 20, 21)
(2, 3, 4, 11, 13, 14, 16, 21, 25)
(2, 3, 4, 11, 13, 14, 16, 25, 33)
(2, 3, 4, 11, 13, 14, 17, 20, 21)
(2, 3, 4, 11, 13, 14, 17, 21, 25)
(2, 3, 4, 11, 13, 14, 17, 25, 33)
(2, 3, 4, 11, 13, 14, 18, 20, 21)
(2, 3, 4, 11, 13, 14, 18, 21, 25)
(2, 3, 4, 11, 13, 14, 18, 25, 33)
(2, 3, 4, 11, 13, 14, 19, 20, 21)
(2, 3, 4, 11, 13, 14, 19, 21, 25)
(2, 3, 4, 11, 13, 14, 19, 25, 33)
(2, 3, 4, 11, 13, 14, 20, 21, 26)
(2, 3, 4, 11, 13, 14, 20, 21, 30)
(2, 3, 4, 11, 13, 14, 20, 21, 31)
(2, 3, 4, 11, 13, 14, 21, 25, 26)
(2, 3, 4, 11, 13, 14, 21, 25, 30)
(2, 3, 4, 11, 13, 14, 21, 25, 31)
(2, 3, 4, 11, 13, 14, 25, 26, 33)
(2, 3, 4, 11, 13, 14, 25, 30, 33)
(2, 3, 4, 11, 13, 14, 25, 31, 33)
(2, 3, 4, 11, 13, 16, 20, 21, 28)
(2, 3, 4, 11, 13, 16, 21, 25, 28)
(2, 3, 4, 11, 13, 16, 25, 28, 33)
(2, 3, 4, 11, 13, 17, 20, 21, 28)
(2, 3, 4, 11, 13, 17, 21, 25, 28)
(2, 3, 4, 11, 13, 17, 25, 28, 33)
(2, 3, 4, 11, 13, 18, 20, 21, 28)
(2, 3, 4, 11, 13, 18, 21, 25, 28)
(2, 3, 4, 11, 13, 18, 25, 28, 33)
(2, 3, 4, 11, 13, 19, 20, 21, 28)
(2, 3, 4, 11, 13, 19, 21, 25, 28)
(2, 3, 4, 11, 13, 19, 25, 28, 33)
(2, 3, 4, 11, 13, 20, 21, 26, 28)
(2, 3, 4, 11, 13, 20, 21, 28, 30)
(2, 3, 4, 11, 13, 20, 21, 28, 31)
(2, 3, 4, 11, 13, 21, 25, 26, 28)
(2, 3, 4, 11, 13, 21, 25, 28, 30)
(2, 3, 4, 11, 13, 21, 25, 28, 31)
(2, 3, 4, 11, 13, 25, 26, 28, 33)
(2, 3, 4, 11, 13, 25, 28, 30, 33)
(2, 3, 4, 11, 13, 25, 28, 31, 33)
(2, 3, 4, 11, 14, 16, 20, 21, 28)
(2, 3, 4, 11, 14, 16, 21, 25, 28)
(2, 3, 4, 11, 14, 16, 25, 28, 33)
(2, 3, 4, 11, 14, 17, 20, 21, 28)
(2, 3, 4, 11, 14, 17, 21, 25, 28)
(2, 3, 4, 11, 14, 17, 25, 28, 33)
(2, 3, 4, 11, 14, 18, 20, 21, 28)
(2, 3, 4, 11, 14, 18, 21, 25, 28)
(2, 3, 4, 11, 14, 18, 25, 28, 33)
(2, 3, 4, 11, 14, 19, 20, 21, 28)
(2, 3, 4, 11, 14, 19, 21, 25, 28)
(2, 3, 4, 11, 14, 19, 25, 28, 33)
(2, 3, 4, 11, 14, 20, 21, 26, 28)
(2, 3, 4, 11, 14, 20, 21, 28, 30)
(2, 3, 4, 11, 14, 20, 21, 28, 31)
(2, 3, 4, 11, 14, 21, 25, 26, 28)
(2, 3, 4, 11, 14, 21, 25, 28, 30)
(2, 3, 4, 11, 14, 21, 25, 28, 31)
(2, 3, 4, 11, 14, 25, 26, 28, 33)
(2, 3, 4, 11, 14, 25, 28, 30, 33)
(2, 3, 4, 11, 14, 25, 28, 31, 33)
(2, 3, 4, 12, 13, 14, 15, 20, 21)
(2, 3, 4, 12, 13, 14, 15, 21, 25)
(2, 3, 4, 12, 13, 14, 15, 25, 33)
(2, 3, 4, 12, 13, 15, 20, 21, 28)
(2, 3, 4, 12, 13, 15, 21, 25, 28)
(2, 3, 4, 12, 13, 15, 25, 28, 33)
(2, 3, 4, 12, 14, 15, 20, 21, 28)
(2, 3, 4, 12, 14, 15, 21, 25, 28)
(2, 3, 4, 12, 14, 15, 25, 28, 33)
(2, 3, 4, 13, 14, 15, 16, 20, 21)
(2, 3, 4, 13, 14, 15, 16, 21, 25)
(2, 3, 4, 13, 14, 15, 16, 25, 33)
(2, 3, 4, 13, 14, 15, 17, 20, 21)
(2, 3, 4, 13, 14, 15, 17, 21, 25)
(2, 3, 4, 13, 14, 15, 17, 25, 33)
(2, 3, 4, 13, 14, 15, 18, 20, 21)
(2, 3, 4, 13, 14, 15, 18, 21, 25)
(2, 3, 4, 13, 14, 15, 18, 25, 33)
(2, 3, 4, 13, 14, 15, 19, 20, 21)
(2, 3, 4, 13, 14, 15, 19, 21, 25)
(2, 3, 4, 13, 14, 15, 19, 25, 33)
(2, 3, 4, 13, 14, 15, 20, 21, 26)
(2, 3, 4, 13, 14, 15, 20, 21, 30)
(2, 3, 4, 13, 14, 15, 20, 21, 31)
(2, 3, 4, 13, 14, 15, 21, 25, 26)
(2, 3, 4, 13, 14, 15, 21, 25, 30)
(2, 3, 4, 13, 14, 15, 21, 25, 31)
(2, 3, 4, 13, 14, 15, 25, 26, 33)
(2, 3, 4, 13, 14, 15, 25, 30, 33)
(2, 3, 4, 13, 14, 15, 25, 31, 33)
(2, 3, 4, 13, 15, 16, 20, 21, 28)
(2, 3, 4, 13, 15, 16, 21, 25, 28)
(2, 3, 4, 13, 15, 16, 25, 28, 33)
(2, 3, 4, 13, 15, 17, 20, 21, 28)
(2, 3, 4, 13, 15, 17, 21, 25, 28)
(2, 3, 4, 13, 15, 17, 25, 28, 33)
(2, 3, 4, 13, 15, 18, 20, 21, 28)
(2, 3, 4, 13, 15, 18, 21, 25, 28)
(2, 3, 4, 13, 15, 18, 25, 28, 33)
(2, 3, 4, 13, 15, 19, 20, 21, 28)
(2, 3, 4, 13, 15, 19, 21, 25, 28)
(2, 3, 4, 13, 15, 19, 25, 28, 33)
(2, 3, 4, 13, 15, 20, 21, 26, 28)
(2, 3, 4, 13, 15, 20, 21, 28, 30)
(2, 3, 4, 13, 15, 20, 21, 28, 31)
(2, 3, 4, 13, 15, 21, 25, 26, 28)
(2, 3, 4, 13, 15, 21, 25, 28, 30)
(2, 3, 4, 13, 15, 21, 25, 28, 31)
(2, 3, 4, 13, 15, 25, 26, 28, 33)
(2, 3, 4, 13, 15, 25, 28, 30, 33)
(2, 3, 4, 13, 15, 25, 28, 31, 33)
(2, 3, 4, 14, 15, 16, 20, 21, 28)
(2, 3, 4, 14, 15, 16, 21, 25, 28)
(2, 3, 4, 14, 15, 16, 25, 28, 33)
(2, 3, 4, 14, 15, 17, 20, 21, 28)
(2, 3, 4, 14, 15, 17, 21, 25, 28)
(2, 3, 4, 14, 15, 17, 25, 28, 33)
(2, 3, 4, 14, 15, 18, 20, 21, 28)
(2, 3, 4, 14, 15, 18, 21, 25, 28)
(2, 3, 4, 14, 15, 18, 25, 28, 33)
(2, 3, 4, 14, 15, 19, 20, 21, 28)
(2, 3, 4, 14, 15, 19, 21, 25, 28)
(2, 3, 4, 14, 15, 19, 25, 28, 33)
(2, 3, 4, 14, 15, 20, 21, 26, 28)
(2, 3, 4, 14, 15, 20, 21, 28, 30)
(2, 3, 4, 14, 15, 20, 21, 28, 31)
(2, 3, 4, 14, 15, 21, 25, 26, 28)
(2, 3, 4, 14, 15, 21, 25, 28, 30)
(2, 3, 4, 14, 15, 21, 25, 28, 31)
(2, 3, 4, 14, 15, 25, 26, 28, 33)
(2, 3, 4, 14, 15, 25, 28, 30, 33)
(2, 3, 4, 14, 15, 25, 28, 31, 33)
(2, 3, 7, 8, 11, 13, 14, 20, 24)
(2, 3, 7, 8, 11, 13, 14, 21, 24)
(2, 3, 7, 8, 11, 13, 14, 24, 25)
(2, 3, 7, 8, 11, 13, 14, 24, 33)
(2, 3, 7, 8, 11, 13, 20, 24, 28)
(2, 3, 7, 8, 11, 13, 21, 24, 28)
(2, 3, 7, 8, 11, 13, 24, 25, 28)
(2, 3, 7, 8, 11, 13, 24, 28, 33)
(2, 3, 7, 8, 11, 14, 20, 24, 28)
(2, 3, 7, 8, 11, 14, 21, 24, 28)
(2, 3, 7, 8, 11, 14, 24, 25, 28)
(2, 3, 7, 8, 11, 14, 24, 28, 33)
(2, 3, 7, 8, 13, 14, 15, 20, 24)
(2, 3, 7, 8, 13, 14, 15, 21, 24)
(2, 3, 7, 8, 13, 14, 15, 24, 25)
(2, 3, 7, 8, 13, 14, 15, 24, 33)
(2, 3, 7, 8, 13, 15, 20, 24, 28)
(2, 3, 7, 8, 13, 15, 21, 24, 28)
(2, 3, 7, 8, 13, 15, 24, 25, 28)
(2, 3, 7, 8, 13, 15, 24, 28, 33)
(2, 3, 7, 8, 14, 15, 20, 24, 28)
(2, 3, 7, 8, 14, 15, 21, 24, 28)
(2, 3, 7, 8, 14, 15, 24, 25, 28)
(2, 3, 7, 8, 14, 15, 24, 28, 33)
(2, 3, 7, 9, 11, 13, 14, 20, 24)
(2, 3, 7, 9, 11, 13, 14, 21, 24)
(2, 3, 7, 9, 11, 13, 14, 24, 25)
(2, 3, 7, 9, 11, 13, 14, 24, 33)
(2, 3, 7, 9, 11, 13, 20, 24, 28)
(2, 3, 7, 9, 11, 13, 21, 24, 28)
(2, 3, 7, 9, 11, 13, 24, 25, 28)
(2, 3, 7, 9, 11, 13, 24, 28, 33)
(2, 3, 7, 9, 11, 14, 20, 24, 28)
(2, 3, 7, 9, 11, 14, 21, 24, 28)
(2, 3, 7, 9, 11, 14, 24, 25, 28)
(2, 3, 7, 9, 11, 14, 24, 28, 33)
(2, 3, 7, 9, 13, 14, 15, 20, 24)
(2, 3, 7, 9, 13, 14, 15, 21, 24)
(2, 3, 7, 9, 13, 14, 15, 24, 25)
(2, 3, 7, 9, 13, 14, 15, 24, 33)
(2, 3, 7, 9, 13, 15, 20, 24, 28)
(2, 3, 7, 9, 13, 15, 21, 24, 28)
(2, 3, 7, 9, 13, 15, 24, 25, 28)
(2, 3, 7, 9, 13, 15, 24, 28, 33)
(2, 3, 7, 9, 14, 15, 20, 24, 28)
(2, 3, 7, 9, 14, 15, 21, 24, 28)
(2, 3, 7, 9, 14, 15, 24, 25, 28)
(2, 3, 7, 9, 14, 15, 24, 28, 33)
(2, 3, 7, 11, 12, 13, 14, 20, 24)
(2, 3, 7, 11, 12, 13, 14, 21, 24)
(2, 3, 7, 11, 12, 13, 14, 24, 25)
(2, 3, 7, 11, 12, 13, 14, 24, 33)
(2, 3, 7, 11, 12, 13, 20, 24, 28)
(2, 3, 7, 11, 12, 13, 21, 24, 28)
(2, 3, 7, 11, 12, 13, 24, 25, 28)
(2, 3, 7, 11, 12, 13, 24, 28, 33)
(2, 3, 7, 11, 12, 14, 20, 24, 28)
(2, 3, 7, 11, 12, 14, 21, 24, 28)
(2, 3, 7, 11, 12, 14, 24, 25, 28)
(2, 3, 7, 11, 12, 14, 24, 28, 33)
(2, 3, 7, 11, 13, 14, 16, 20, 24)
(2, 3, 7, 11, 13, 14, 16, 21, 24)
(2, 3, 7, 11, 13, 14, 16, 24, 25)
(2, 3, 7, 11, 13, 14, 16, 24, 33)
(2, 3, 7, 11, 13, 14, 17, 20, 24)
(2, 3, 7, 11, 13, 14, 17, 21, 24)
(2, 3, 7, 11, 13, 14, 17, 24, 25)
(2, 3, 7, 11, 13, 14, 17, 24, 33)
(2, 3, 7, 11, 13, 14, 18, 20, 24)
(2, 3, 7, 11, 13, 14, 18, 21, 24)
(2, 3, 7, 11, 13, 14, 18, 24, 25)
(2, 3, 7, 11, 13, 14, 18, 24, 33)
(2, 3, 7, 11, 13, 14, 19, 20, 24)
(2, 3, 7, 11, 13, 14, 19, 21, 24)
(2, 3, 7, 11, 13, 14, 19, 24, 25)
(2, 3, 7, 11, 13, 14, 19, 24, 33)
(2, 3, 7, 11, 13, 14, 20, 24, 26)
(2, 3, 7, 11, 13, 14, 20, 24, 30)
(2, 3, 7, 11, 13, 14, 20, 24, 31)
(2, 3, 7, 11, 13, 14, 21, 24, 26)
